Year,Sex,State,Industry,People,Weekly_Sum
2022,Male,Western Australia,Information Media and Telecommunications,9400,14911733.3
2022,Male,Western Australia,Financial and Insurance Services,14900,25991849.2
2022,Male,Western Australia,"Rental, Hiring and Real Estate Services",15000,18242709.7
2022,Male,Western Australia,"Professional, Scientific and Technical Services",77300,154750235.3
2022,Male,Western Australia,Administrative and Support Services,22900,25937997.1
2022,Male,Western Australia,Public Administration and Safety,48100,91180493.9
2022,Male,Western Australia,Education and Training,27200,49566628.9
2022,Male,Western Australia,Health Care and Social Assistance,43000,69522957.1
2022,Male,Western Australia,Arts and Recreation Services,14200,10343534.2
2022,Male,Western Australia,Other Services,32200,59849962.1
2022,Male,Western Australia,Total,818600,1403445473
2022,Male,Tasmania,"Agriculture, Forestry and Fishing",10900,8194267.2
2022,Male,Tasmania,Mining,3300,7238674.6
2022,Male,Tasmania,Manufacturing,15800,19670743.2
2022,Male,Tasmania,"Electricity, Gas, Water and Waste Services",2600,6648895.2
2022,Male,Tasmania,Construction,23500,22099927.9
2022,Male,Tasmania,Wholesale Trade,3800,3549556.2
2022,Male,Tasmania,Retail Trade,12900,12254744.4
2022,Male,Tasmania,Accommodation and Food Services,8300,6390079.7
2022,Male,Tasmania,"Transport, Postal and Warehousing",9500,11526217.3
2022,Male,Tasmania,Information Media and Telecommunications,2300,2694958.9
2022,Male,Tasmania,Financial and Insurance Services,2700,4524470.1
2022,Male,Tasmania,"Rental, Hiring and Real Estate Services",1300,2213996.9
2022,Male,Tasmania,"Professional, Scientific and Technical Services",10700,18599192.2
2022,Male,Tasmania,Administrative and Support Services,2100,2585197.7
2022,Male,Tasmania,Public Administration and Safety,8600,13836968.6
2022,Male,Tasmania,Education and Training,7700,11184367.4
2022,Male,Tasmania,Health Care and Social Assistance,12700,17081850
2022,Male,Tasmania,Arts and Recreation Services,2900,1131087
2022,Male,Tasmania,Other Services,4700,4054607.9
2022,Male,Tasmania,Total,146800,178526684.1
2022,Male,Northern Territory,"Agriculture, Forestry and Fishing",1600,2127368
2022,Male,Northern Territory,Mining,3100,8734076.7
2022,Male,Northern Territory,Manufacturing,3200,5064017
2022,Male,Northern Territory,"Electricity, Gas, Water and Waste Services",1800,4655786.3
2022,Male,Northern Territory,Construction,8800,12804326.9
2022,Male,Northern Territory,Wholesale Trade,1700,3440962
2022,Male,Northern Territory,Retail Trade,4800,6052133.4
2022,Male,Northern Territory,Accommodation and Food Services,4800,5088240.6
2022,Male,Northern Territory,"Transport, Postal and Warehousing",5300,6687403.7
2022,Male,Northern Territory,Information Media and Telecommunications,400,1196005
2022,Male,Northern Territory,Financial and Insurance Services,900,1083056
2022,Male,Northern Territory,"Rental, Hiring and Real Estate Services",700,2132858.6
2022,Male,Northern Territory,"Professional, Scientific and Technical Services",4900,7375290.9
2022,Male,Northern Territory,Administrative and Support Services,2100,1555959.6
2022,Male,Northern Territory,Public Administration and Safety,6600,13988870.1
2022,Male,Northern Territory,Education and Training,2800,4898081.9
2022,Male,Northern Territory,Health Care and Social Assistance,4100,8800556.7
2022,Male,Northern Territory,Arts and Recreation Services,2000,2538865.7
2022,Male,Northern Territory,Other Services,5100,7870191.9
2022,Male,Northern Territory,Total,64900,104168453.4
2022,Male,Australian Capital Territory,"Agriculture, Forestry and Fishing",0,0
2022,Male,Australian Capital Territory,Mining,800,1667032.3
2022,Male,Australian Capital Territory,Manufacturing,4000,4891380.5
2022,Male,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",800,1182609.7
2022,Male,Australian Capital Territory,Construction,15200,22052967.6
2022,Male,Australian Capital Territory,Wholesale Trade,600,482212.4
2022,Male,Australian Capital Territory,Retail Trade,8900,9204501.4
2022,Male,Australian Capital Territory,Accommodation and Food Services,5900,4514428.1
2022,Male,Australian Capital Territory,"Transport, Postal and Warehousing",3800,6157716.3
2022,Male,Australian Capital Territory,Information Media and Telecommunications,1600,3430014.8
2022,Male,Australian Capital Territory,Financial and Insurance Services,2400,3256174.8
2022,Male,Australian Capital Territory,"Rental, Hiring and Real Estate Services",1400,1146030.8
2022,Male,Australian Capital Territory,"Professional, Scientific and Technical Services",25400,66661371.5
2022,Male,Australian Capital Territory,Administrative and Support Services,4900,3170144.6
2022,Male,Australian Capital Territory,Public Administration and Safety,30200,62166967.1
2022,Male,Australian Capital Territory,Education and Training,8600,13545994.1
2022,Male,Australian Capital Territory,Health Care and Social Assistance,8900,17386694
2022,Male,Australian Capital Territory,Arts and Recreation Services,1400,4387078.4
2022,Male,Australian Capital Territory,Other Services,5400,7118463.3
2022,Male,Australian Capital Territory,Total,131100,233649469.7
2022,Male,Total,"Agriculture, Forestry and Fishing",202600,167057432.5
2022,Male,Total,Mining,222200,634410799.8
2022,Male,Total,Manufacturing,601600,943342285.8
2022,Male,Total,"Electricity, Gas, Water and Waste Services",129400,262406296.1
2022,Male,Total,Construction,1101200,1468603287
2022,Male,Total,Wholesale Trade,264900,436084667
2022,Male,Total,Retail Trade,603000,640549757.1
2022,Male,Total,Accommodation and Food Services,404900,321369759.9
2022,Male,Total,"Transport, Postal and Warehousing",539300,754462430.9
2022,Male,Total,Information Media and Telecommunications,120100,223521644.2
2022,Male,Total,Financial and Insurance Services,262100,561347795.6
2022,Male,Total,"Rental, Hiring and Real Estate Services",108900,177810386.9
2022,Male,Total,"Professional, Scientific and Technical Services",733600,1420529191
2022,Male,Total,Administrative and Support Services,214700,216691524.5
2022,Male,Total,Public Administration and Safety,430200,814652315
2022,Male,Total,Education and Training,304300,483249274.3
2022,Male,Total,Health Care and Social Assistance,492500,772980142.5
2022,Male,Total,Arts and Recreation Services,123200,130787461.4
2022,Male,Total,Other Services,299100,395908973.9
2022,Male,Total,Total,7153000,10816519927
2022,Total,New South Wales,"Agriculture, Forestry and Fishing",74600,42044309
2022,Total,New South Wales,Mining,33800,84347589.2
2022,Total,New South Wales,Manufacturing,236000,341668939
2022,Total,New South Wales,"Electricity, Gas, Water and Waste Services",48700,84522557.9
2022,Total,New South Wales,Construction,385000,525415754.9
2022,Total,New South Wales,Wholesale Trade,128600,202271998.6
2022,Total,New South Wales,Retail Trade,419500,388760909.3
2022,Total,New South Wales,Accommodation and Food Services,288800,201097919.2
2022,Total,New South Wales,"Transport, Postal and Warehousing",231200,312270857
2022,Total,New South Wales,Information Media and Telecommunications,93900,190297380.1
2022,Total,New South Wales,Financial and Insurance Services,208600,460411675
2022,Total,New South Wales,"Rental, Hiring and Real Estate Services",76400,118063918.5
2022,Total,New South Wales,"Professional, Scientific and Technical Services",449200,786257068.9
2022,Total,New South Wales,Administrative and Support Services,139800,152422683.5
2022,Total,New South Wales,Public Administration and Safety,243400,426294074.6
2022,Total,New South Wales,Education and Training,333500,474887789.1
2022,Total,New South Wales,Health Care and Social Assistance,624200,806863218.1
2022,Total,New South Wales,Arts and Recreation Services,69000,70697356.2
2022,Total,New South Wales,Other Services,167400,180273327.6
2022,Total,New South Wales,Total,4258000,5808344757
2022,Total,Victoria,"Agriculture, Forestry and Fishing",72500,74641918
2022,Total,Victoria,Mining,10200,17584624.4
2022,Total,Victoria,Manufacturing,268000,376021387.2
2022,Total,Victoria,"Electricity, Gas, Water and Waste Services",43000,93297317.8
2022,Total,Victoria,Construction,348300,412467466.6
2022,Total,Victoria,Wholesale Trade,111800,179519090.9
2022,Total,Victoria,Retail Trade,316100,308375572.7
2022,Total,Victoria,Accommodation and Food Services,209700,146509703.9
2022,Total,Victoria,"Transport, Postal and Warehousing",183600,260258361.6
2022,Total,Victoria,Information Media and Telecommunications,51800,77579216.5
2022,Total,Victoria,Financial and Insurance Services,170500,326926729.9
2022,Total,Victoria,"Rental, Hiring and Real Estate Services",65800,92471618.8
2022,Total,Victoria,"Professional, Scientific and Technical Services",351600,577535570.5
2022,Total,Victoria,Administrative and Support Services,108400,94629200.9
2022,Total,Victoria,Public Administration and Safety,179100,324877958.8
2022,Total,Victoria,Education and Training,306500,423821086.4
2022,Total,Victoria,Health Care and Social Assistance,532300,660673143.7
2022,Total,Victoria,Arts and Recreation Services,58900,60218973.7
2022,Total,Victoria,Other Services,121400,127464432.6
2022,Total,Victoria,Total,3507700,4631594227
2022,Total,Queensland,"Agriculture, Forestry and Fishing",55100,35964874.4
2022,Total,Queensland,Mining,63400,175707607.9
2022,Total,Queensland,Manufacturing,166700,261577596.5
2022,Total,Queensland,"Electricity, Gas, Water and Waste Services",26800,58595854.8
2022,Total,Queensland,Construction,262500,401454540.6
2022,Total,Queensland,Wholesale Trade,73400,99352632.8
2022,Total,Queensland,Retail Trade,302500,257459093
2022,Total,Queensland,Accommodation and Food Services,198000,128597620.9
2022,Total,Queensland,"Transport, Postal and Warehousing",145400,178520450.2
2022,Total,Queensland,Information Media and Telecommunications,20900,22612834
2022,Total,Queensland,Financial and Insurance Services,73300,111933522.8
2022,Total,Queensland,"Rental, Hiring and Real Estate Services",44400,54235083.3
2022,Total,Queensland,"Professional, Scientific and Technical Services",214800,373732782.7
2022,Total,Queensland,Administrative and Support Services,108300,92922531.7
2022,Total,Queensland,Public Administration and Safety,169500,281768798.2
2022,Total,Queensland,Education and Training,239100,294158466.8
2022,Total,Queensland,Health Care and Social Assistance,448100,582013914.1
2022,Total,Queensland,Arts and Recreation Services,43700,43132758.1
2022,Total,Queensland,Other Services,119500,124754325.3
2022,Total,Queensland,Total,2777100,3615632255
2022,Total,South Australia,"Agriculture, Forestry and Fishing",41200,28381426.8
2022,Total,South Australia,Mining,10100,36439544
2022,Total,South Australia,Manufacturing,68900,92704652.2
2022,Total,South Australia,"Electricity, Gas, Water and Waste Services",9700,17029707.3
2022,Total,South Australia,Construction,85800,89876113.5
2022,Total,South Australia,Wholesale Trade,23300,33167266.6
2022,Total,South Australia,Retail Trade,89700,78150362.5
2022,Total,South Australia,Accommodation and Food Services,55900,28413098.6
2022,Total,South Australia,"Transport, Postal and Warehousing",39800,51423228.8
2022,Total,South Australia,Information Media and Telecommunications,12100,16361906.9
2022,Total,South Australia,Financial and Insurance Services,30900,49189474.2
2022,Total,South Australia,"Rental, Hiring and Real Estate Services",12400,16600809.7
2022,Total,South Australia,"Professional, Scientific and Technical Services",69200,108581389.7
2022,Total,South Australia,Administrative and Support Services,33900,23860972.5
2022,Total,South Australia,Public Administration and Safety,59800,96828226.3
2022,Total,South Australia,Education and Training,72100,87492387.4
2022,Total,South Australia,Health Care and Social Assistance,153800,187240569.5
2022,Total,South Australia,Arts and Recreation Services,9000,5717053.3
2022,Total,South Australia,Other Services,42800,33359248.5
2022,Total,South Australia,Total,915900,1076852602
2022,Total,Western Australia,"Agriculture, Forestry and Fishing",28400,16039204.7
2022,Total,Western Australia,Mining,143700,401742846.3
2022,Total,Western Australia,Manufacturing,83100,124055107.9
2022,Total,Western Australia,"Electricity, Gas, Water and Waste Services",26200,56711804
2022,Total,Western Australia,Construction,131700,166874202.1
2022,Total,Western Australia,Wholesale Trade,37100,57800892.4
2022,Total,Western Australia,Retail Trade,128300,113993939.6
2022,Total,Western Australia,Accommodation and Food Services,108500,77877633.4
2022,Total,Western Australia,"Transport, Postal and Warehousing",81100,124559951
2022,Total,Western Australia,Information Media and Telecommunications,13700,17008318.6
2022,Total,Western Australia,Financial and Insurance Services,32200,51499337.4
2022,Total,Western Australia,"Rental, Hiring and Real Estate Services",26800,37843039.1
2022,Total,Western Australia,"Professional, Scientific and Technical Services",130800,218911830.1
2022,Total,Western Australia,Administrative and Support Services,48900,47928425.8
2022,Total,Western Australia,Public Administration and Safety,102000,172831256.8
2022,Total,Western Australia,Education and Training,116100,156043173.9
2022,Total,Western Australia,Health Care and Social Assistance,194300,247359778.5
2022,Total,Western Australia,Arts and Recreation Services,29500,21976085.2
2022,Total,Western Australia,Other Services,56900,69285940.7
2022,Total,Western Australia,Total,1519500,2177766268
2022,Total,Tasmania,"Agriculture, Forestry and Fishing",14400,10881776.9
2022,Total,Tasmania,Mining,3400,7365044.6
2022,Total,Tasmania,Manufacturing,20300,23663658.9
2022,Total,Tasmania,"Electricity, Gas, Water and Waste Services",4600,10670630.8
2022,Total,Tasmania,Construction,25400,23365600.2
2022,Total,Tasmania,Wholesale Trade,6200,5409427.3
2022,Total,Tasmania,Retail Trade,28900,22431073.2
2022,Total,Tasmania,Accommodation and Food Services,23700,14941937.4
2022,Total,Tasmania,"Transport, Postal and Warehousing",11300,12892853.3
2022,Total,Tasmania,Information Media and Telecommunications,3500,4441951.4
2022,Total,Tasmania,Financial and Insurance Services,7900,10714002.1
2022,Total,Tasmania,"Rental, Hiring and Real Estate Services",3800,4702054.4
2022,Total,Tasmania,"Professional, Scientific and Technical Services",18900,26705276.7
2022,Total,Tasmania,Administrative and Support Services,4800,5868160.5
2022,Total,Tasmania,Public Administration and Safety,18300,27221990.9
2022,Total,Tasmania,Education and Training,27600,34736443.4
2022,Total,Tasmania,Health Care and Social Assistance,45900,53134180.8
2022,Total,Tasmania,Arts and Recreation Services,4600,3923439.1
2022,Total,Tasmania,Other Services,10000,8078540.8
2022,Total,Tasmania,Total,283400,309269770.3
2022,Total,Northern Territory,"Agriculture, Forestry and Fishing",1800,1578109.8
2022,Total,Northern Territory,Mining,4800,12699519.1
2022,Total,Northern Territory,Manufacturing,4300,5291383.9
2022,Total,Northern Territory,"Electricity, Gas, Water and Waste Services",2700,5488413.4
2022,Total,Northern Territory,Construction,10100,15737452.1
2022,Total,Northern Territory,Wholesale Trade,2000,3483526.1
2022,Total,Northern Territory,Retail Trade,11100,10121224.8
2022,Total,Northern Territory,Accommodation and Food Services,9300,8256388.8
2022,Total,Northern Territory,"Transport, Postal and Warehousing",6900,8439830.9
2022,Total,Northern Territory,Information Media and Telecommunications,700,1797244.6
2022,Total,Northern Territory,Financial and Insurance Services,500,1153462
2022,Total,Northern Territory,"Rental, Hiring and Real Estate Services",2200,3503464.5
2022,Total,Northern Territory,"Professional, Scientific and Technical Services",7900,11809629.5
2022,Total,Northern Territory,Administrative and Support Services,4900,5137501.9
2022,Total,Northern Territory,Public Administration and Safety,17200,33855291.3
2022,Total,Northern Territory,Education and Training,10200,15431960.7
2022,Total,Northern Territory,Health Care and Social Assistance,16600,23380355.8
2022,Total,Northern Territory,Arts and Recreation Services,4000,3415369.1
2022,Total,Northern Territory,Other Services,8300,11058150.5
2022,Total,Northern Territory,Total,125100,180360817.5
2022,Total,Australian Capital Territory,"Agriculture, Forestry and Fishing",700,678488.6
2022,Total,Australian Capital Territory,Mining,800,1667032.3
2022,Total,Australian Capital Territory,Manufacturing,6000,4635850.7
2022,Total,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",800,1182609.7
2022,Total,Australian Capital Territory,Construction,18700,22928590.1
2022,Total,Australian Capital Territory,Wholesale Trade,600,482212.4
2022,Total,Australian Capital Territory,Retail Trade,20800,15997009.2
2022,Total,Australian Capital Territory,Accommodation and Food Services,12700,9753356.8
2022,Total,Australian Capital Territory,"Transport, Postal and Warehousing",4800,5162172
2022,Total,Australian Capital Territory,Information Media and Telecommunications,2500,3315627.6
2022,Total,Australian Capital Territory,Financial and Insurance Services,4500,6615121
2022,Total,Australian Capital Territory,"Rental, Hiring and Real Estate Services",3200,5064291.1
2022,Total,Australian Capital Territory,"Professional, Scientific and Technical Services",38800,88307579.9
2022,Total,Australian Capital Territory,Administrative and Support Services,8800,7453344.6
2022,Total,Australian Capital Territory,Public Administration and Safety,69000,137877413.2
2022,Total,Australian Capital Territory,Education and Training,23500,33952004.2
2022,Total,Australian Capital Territory,Health Care and Social Assistance,31400,45558510.8
2022,Total,Australian Capital Territory,Arts and Recreation Services,3800,5364181.4
2022,Total,Australian Capital Territory,Other Services,6900,9271969.8
2022,Total,Australian Capital Territory,Total,257400,418218240
2022,Total,Total,"Agriculture, Forestry and Fishing",285700,201795706.3
2022,Total,Total,Mining,271500,739500280.2
2022,Total,Total,Manufacturing,853100,1230431960
2022,Total,Total,"Electricity, Gas, Water and Waste Services",160300,312648095.5
2022,Total,Total,Construction,1273600,1660002728
2022,Total,Total,Wholesale Trade,383500,587935396.2
2022,Total,Total,Retail Trade,1315000,1195439146
2022,Total,Total,Accommodation and Food Services,906300,612347632.4
2022,Total,Total,"Transport, Postal and Warehousing",703300,949496953.7
2022,Total,Total,Information Media and Telecommunications,196200,344494635.4
2022,Total,Total,Financial and Insurance Services,525400,1015671471
2022,Total,Total,"Rental, Hiring and Real Estate Services",237100,335038519.2
2022,Total,Total,"Professional, Scientific and Technical Services",1280400,2184706831
2022,Total,Total,Administrative and Support Services,455900,423854359.4
2022,Total,Total,Public Administration and Safety,855000,1504499149
2022,Total,Total,Education and Training,1129600,1533448874
2022,Total,Total,Health Care and Social Assistance,2044800,2620924086
2022,Total,Total,Arts and Recreation Services,226200,219388912.6
2022,Total,Total,Other Services,530300,555989558.8
2022,Total,Total,Total,13639700,18214180474
2023,Female,New South Wales,"Agriculture, Forestry and Fishing",26400,5776710.2
2023,Female,New South Wales,Mining,5600,7627357
2023,Female,New South Wales,Manufacturing,76900,111525933.5
2023,Female,New South Wales,"Electricity, Gas, Water and Waste Services",10800,25901446.5
2023,Female,New South Wales,Construction,45600,59028492.5
2023,Female,New South Wales,Wholesale Trade,43800,53758483.1
2023,Female,New South Wales,Retail Trade,235700,213107750.3
2023,Female,New South Wales,Accommodation and Food Services,143100,97305635.3
2023,Female,New South Wales,"Transport, Postal and Warehousing",51400,67251981.6
2023,Female,New South Wales,Information Media and Telecommunications,24800,39837840.8
2023,Female,New South Wales,Financial and Insurance Services,97800,200316880.1
2023,Female,New South Wales,"Rental, Hiring and Real Estate Services",43500,47359636.7
2023,Female,New South Wales,"Professional, Scientific and Technical Services",210200,326088282
2023,Female,New South Wales,Administrative and Support Services,71900,77284353.8
2023,Female,New South Wales,Public Administration and Safety,134700,236182020.7
2023,Female,New South Wales,Education and Training,254500,353554506.7
2023,Female,New South Wales,Health Care and Social Assistance,485600,605241705.8
2023,Female,New South Wales,Arts and Recreation Services,32300,25391038.3
2023,Female,New South Wales,Other Services,69500,51432061.4
2023,Female,New South Wales,Total,2060800,2602552417
2023,Female,Victoria,"Agriculture, Forestry and Fishing",29000,20177510.1
2023,Female,Victoria,Mining,2000,5286898.6
2023,Female,Victoria,Manufacturing,99500,134536644.3
2023,Female,Victoria,"Electricity, Gas, Water and Waste Services",12700,26573649.6
2023,Female,Victoria,Construction,36700,38917880.8
2023,Female,Victoria,Wholesale Trade,33600,55645105.5
2023,Female,Victoria,Retail Trade,182300,152426735.8
2023,Female,Victoria,Accommodation and Food Services,130700,80269958.6
2023,Female,Victoria,"Transport, Postal and Warehousing",48300,61169989.3
2023,Female,Victoria,Information Media and Telecommunications,21800,31893443.3
2023,Female,Victoria,Financial and Insurance Services,87500,135342763.4
2023,Female,Victoria,"Rental, Hiring and Real Estate Services",27600,40044743.7
2023,Female,Victoria,"Professional, Scientific and Technical Services",155000,226022153.9
2023,Female,Victoria,Administrative and Support Services,53100,59194394.7
2023,Female,Victoria,Public Administration and Safety,92300,151690330.8
2023,Female,Victoria,Education and Training,216000,264412373.6
2023,Female,Victoria,Health Care and Social Assistance,442800,550418425.3
2023,Female,Victoria,Arts and Recreation Services,38500,31829481
2023,Female,Victoria,Other Services,47800,36858666.2
2023,Female,Victoria,Total,1751900,2095048316
2023,Female,Queensland,"Agriculture, Forestry and Fishing",19000,10185882.9
2023,Female,Queensland,Mining,18400,32276924.4
2023,Female,Queensland,Manufacturing,41600,53995700.3
2023,Female,Queensland,"Electricity, Gas, Water and Waste Services",9900,19104410.6
2023,Female,Queensland,Construction,41300,40612922.8
2023,Female,Queensland,Wholesale Trade,36100,39323433.9
2023,Female,Queensland,Retail Trade,138800,107661195.9
2023,Female,Queensland,Accommodation and Food Services,109800,71468803.9
2023,Female,Queensland,"Transport, Postal and Warehousing",42600,48404830.1
2023,Female,Queensland,Information Media and Telecommunications,9500,6183808.2
2023,Female,Queensland,Financial and Insurance Services,43000,57399874.7
2023,Female,Queensland,"Rental, Hiring and Real Estate Services",20000,18594956.9
2023,Female,Queensland,"Professional, Scientific and Technical Services",95700,148938526.9
2023,Female,Queensland,Administrative and Support Services,48600,47037720
2023,Female,Queensland,Public Administration and Safety,99600,155737125.8
2023,Female,Queensland,Education and Training,173600,247607337.6
2023,Female,Queensland,Health Care and Social Assistance,349600,456312536.8
2023,Female,Queensland,Arts and Recreation Services,17400,13759145.8
2023,Female,Queensland,Other Services,52400,44855906.5
2023,Female,Queensland,Total,1365500,1627082918
2023,Female,South Australia,"Agriculture, Forestry and Fishing",14000,9961919.4
2023,Female,South Australia,Mining,3900,7756613
2023,Female,South Australia,Manufacturing,19900,22246843.3
2023,Female,South Australia,"Electricity, Gas, Water and Waste Services",4000,6323817.7
2023,Female,South Australia,Construction,12100,18589032.5
2023,Female,South Australia,Wholesale Trade,7400,10160681.8
2023,Female,South Australia,Retail Trade,56200,43814607.2
2023,Female,South Australia,Accommodation and Food Services,30800,18076901.1
2023,Female,South Australia,"Transport, Postal and Warehousing",6700,9951113.2
2023,Female,South Australia,Information Media and Telecommunications,3200,3345934
2023,Female,South Australia,Financial and Insurance Services,14200,21787501.5
2023,Female,South Australia,"Rental, Hiring and Real Estate Services",3200,4118318.9
2023,Female,South Australia,"Professional, Scientific and Technical Services",30300,36152878.4
2023,Female,South Australia,Administrative and Support Services,15700,10694197.2
2023,Female,South Australia,Public Administration and Safety,36100,58583498.6
2023,Female,South Australia,Education and Training,50500,63489305.9
2023,Female,South Australia,Health Care and Social Assistance,130500,147333648.1
2023,Female,South Australia,Arts and Recreation Services,7000,4982777
2023,Female,South Australia,Other Services,10000,7107305.8
2023,Female,South Australia,Total,452500,499842975.6
2023,Female,Western Australia,"Agriculture, Forestry and Fishing",7600,11070488
2023,Female,Western Australia,Mining,38000,77713682.5
2023,Female,Western Australia,Manufacturing,22500,30523132.5
2023,Female,Western Australia,"Electricity, Gas, Water and Waste Services",6600,12180290.2
2023,Female,Western Australia,Construction,17200,27001603.7
2023,Female,Western Australia,Wholesale Trade,12500,13803138.1
2023,Female,Western Australia,Retail Trade,82500,56843353.5
2023,Female,Western Australia,Accommodation and Food Services,59500,37776037.7
2023,Female,Western Australia,"Transport, Postal and Warehousing",19700,25731396.2
2023,Female,Western Australia,Information Media and Telecommunications,1800,2441980.4
2023,Female,Western Australia,Financial and Insurance Services,11600,18368582.8
2023,Female,Western Australia,"Rental, Hiring and Real Estate Services",9300,10128680.3
2023,Female,Western Australia,"Professional, Scientific and Technical Services",47000,66822111.1
2023,Female,Western Australia,Administrative and Support Services,24300,21757596
2023,Female,Western Australia,Public Administration and Safety,41100,69951475.6
2023,Female,Western Australia,Education and Training,94300,122536267.7
2023,Female,Western Australia,Health Care and Social Assistance,175800,216734914.4
2023,Female,Western Australia,Arts and Recreation Services,17700,10647413
2023,Female,Western Australia,Other Services,30000,20105193.4
2023,Female,Western Australia,Total,726700,863985368.6
2023,Female,Tasmania,"Agriculture, Forestry and Fishing",3500,1569109.3
2023,Female,Tasmania,Mining,0,0
2023,Female,Tasmania,Manufacturing,7200,6381220.3
2023,Female,Tasmania,"Electricity, Gas, Water and Waste Services",1000,1758978.2
2023,Female,Tasmania,Construction,3200,2621514.6
2023,Female,Tasmania,Wholesale Trade,2300,3000650.8
2023,Female,Tasmania,Retail Trade,14900,10813086.7
2023,Female,Tasmania,Accommodation and Food Services,11700,6449602.7
2023,Female,Tasmania,"Transport, Postal and Warehousing",3300,3184533.4
2023,Female,Tasmania,Information Media and Telecommunications,1100,1688442.7
2023,Female,Tasmania,Financial and Insurance Services,2300,5282373
2023,Female,Tasmania,"Rental, Hiring and Real Estate Services",3300,4340168.8
2023,Female,Tasmania,"Professional, Scientific and Technical Services",7500,10678969.9
2023,Female,Tasmania,Administrative and Support Services,4800,3909378.5
2023,Female,Tasmania,Public Administration and Safety,12800,18561911.6
2023,Female,Tasmania,Education and Training,16700,21689608.6
2023,Female,Tasmania,Health Care and Social Assistance,37800,50645665.4
2023,Female,Tasmania,Arts and Recreation Services,2000,1274679.8
2023,Female,Tasmania,Other Services,4200,2515602.9
2023,Female,Tasmania,Total,139400,154296337.5
2023,Female,Northern Territory,"Agriculture, Forestry and Fishing",0,0
2023,Female,Northern Territory,Mining,500,644170.3
2023,Female,Northern Territory,Manufacturing,1100,1428648
2023,Female,Northern Territory,"Electricity, Gas, Water and Waste Services",300,0
2023,Female,Northern Territory,Construction,1600,2665105.4
2023,Female,Northern Territory,Wholesale Trade,1300,637687.2
2023,Female,Northern Territory,Retail Trade,4500,3194378.5
2023,Female,Northern Territory,Accommodation and Food Services,5000,3586447.5
2023,Female,Northern Territory,"Transport, Postal and Warehousing",1500,1671837.2
2023,Female,Northern Territory,Information Media and Telecommunications,900,1806737.1
2023,Female,Northern Territory,Financial and Insurance Services,1400,1628017.9
2023,Female,Northern Territory,"Rental, Hiring and Real Estate Services",1300,1834387.3
2023,Female,Northern Territory,"Professional, Scientific and Technical Services",3200,4502052
2023,Female,Northern Territory,Administrative and Support Services,2200,1142643.9
2023,Female,Northern Territory,Public Administration and Safety,9500,17245347.5
2023,Female,Northern Territory,Education and Training,8800,13499761
2023,Female,Northern Territory,Health Care and Social Assistance,14600,22289384.5
2023,Female,Northern Territory,Arts and Recreation Services,2000,1895044.6
2023,Female,Northern Territory,Other Services,1800,1906976
2023,Female,Northern Territory,Total,59600,82017171.5
2023,Female,Australian Capital Territory,"Agriculture, Forestry and Fishing",0,0
2023,Female,Australian Capital Territory,Mining,0,0
2023,Female,Australian Capital Territory,Manufacturing,1900,2070985.9
2023,Female,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",1800,7131608.6
2023,Female,Australian Capital Territory,Construction,1100,947101.7
2023,Female,Australian Capital Territory,Wholesale Trade,0,0
2023,Female,Australian Capital Territory,Retail Trade,10200,8338167.2
2023,Female,Australian Capital Territory,Accommodation and Food Services,6200,4318540.6
2023,Female,Australian Capital Territory,"Transport, Postal and Warehousing",1900,1227480.1
2023,Female,Australian Capital Territory,Information Media and Telecommunications,2900,5075455
2023,Female,Australian Capital Territory,Financial and Insurance Services,2400,5967275.1
2023,Female,Australian Capital Territory,"Rental, Hiring and Real Estate Services",700,498434.3
2023,Female,Australian Capital Territory,"Professional, Scientific and Technical Services",17100,35401250.7
2023,Female,Australian Capital Territory,Administrative and Support Services,1800,1843189.5
2023,Female,Australian Capital Territory,Public Administration and Safety,43200,83524306.6
2023,Female,Australian Capital Territory,Education and Training,14000,19506801.3
2023,Female,Australian Capital Territory,Health Care and Social Assistance,17100,25819612.1
2023,Female,Australian Capital Territory,Arts and Recreation Services,3400,3546156.7
2023,Female,Australian Capital Territory,Other Services,4100,4002289.8
2023,Female,Australian Capital Territory,Total,129900,200240242.3
2023,Female,Total,"Agriculture, Forestry and Fishing",99300,66167792.5
2023,Female,Total,Mining,67400,124172074.3
2023,Female,Total,Manufacturing,268400,359275255.8
2023,Female,Total,"Electricity, Gas, Water and Waste Services",42400,85605603.9
2023,Female,Total,Construction,158200,193335166.1
2023,Female,Total,Wholesale Trade,138400,181525881
2023,Female,Total,Retail Trade,723100,595619377.7
2023,Female,Total,Accommodation and Food Services,500500,322045389.2
2023,Female,Total,"Transport, Postal and Warehousing",173700,214489156.5
2023,Female,Total,Information Media and Telecommunications,63000,96195105.4
2023,Female,Total,Financial and Insurance Services,260400,439932495.7
2023,Female,Total,"Rental, Hiring and Real Estate Services",105800,129706274.9
2023,Female,Total,"Professional, Scientific and Technical Services",568400,852792848.7
2023,Female,Total,Administrative and Support Services,220100,219265598.3
2023,Female,Total,Public Administration and Safety,471700,796713341.8
2023,Female,Total,Education and Training,828300,1110608863
2023,Female,Total,Health Care and Social Assistance,1656200,2082374984
2023,Female,Total,Arts and Recreation Services,119900,95816108.4
2023,Female,Total,Other Services,224200,168631322.5
