Year,Sex,State,Industry,Weekly_Sum
2019,Female,Northern Territory,"Professional, Scientific and Technical Services",2097588.1
2019,Female,Northern Territory,Administrative and Support Services,2041234.2
2019,Female,Northern Territory,Public Administration and Safety,14945345
2019,Female,Northern Territory,Education and Training,12351709.3
2019,Female,Northern Territory,Health Care and Social Assistance,17480195.2
2019,Female,Northern Territory,Arts and Recreation Services,1630657.2
2019,Female,Northern Territory,Other Services,2615708.9
2019,Female,Northern Territory,Total,68650279.4
2019,Female,Australian Capital Territory,"Agriculture, Forestry and Fishing",0
2019,Female,Australian Capital Territory,Mining,0
2019,Female,Australian Capital Territory,Manufacturing,0
2019,Female,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",1052930.9
2019,Female,Australian Capital Territory,Construction,2162681.7
2019,Female,Australian Capital Territory,Wholesale Trade,295194.7
2019,Female,Australian Capital Territory,Retail Trade,6618721.1
2019,Female,Australian Capital Territory,Accommodation and Food Services,2191349.3
2019,Female,Australian Capital Territory,"Transport, Postal and Warehousing",2511468
2019,Female,Australian Capital Territory,Information Media and Telecommunications,3253974.9
2019,Female,Australian Capital Territory,Financial and Insurance Services,846228.7
2019,Female,Australian Capital Territory,"Rental, Hiring and Real Estate Services",2122677.7
2019,Female,Australian Capital Territory,"Professional, Scientific and Technical Services",16662926.6
2019,Female,Australian Capital Territory,Administrative and Support Services,4142926
2019,Female,Australian Capital Territory,Public Administration and Safety,56715643.6
2019,Female,Australian Capital Territory,Education and Training,17849637.8
2019,Female,Australian Capital Territory,Health Care and Social Assistance,20566673.1
2019,Female,Australian Capital Territory,Arts and Recreation Services,1671211.3
2019,Female,Australian Capital Territory,Other Services,1309847.8
2019,Female,Australian Capital Territory,Total,145121440.4
2019,Female,Total,"Agriculture, Forestry and Fishing",47390022.3
2019,Female,Total,Mining,78859308.5
2019,Female,Total,Manufacturing,215000938.1
2019,Female,Total,"Electricity, Gas, Water and Waste Services",53353914.7
2019,Female,Total,Construction,118950337.8
2019,Female,Total,Wholesale Trade,135786594.7
2019,Female,Total,Retail Trade,453301408.6
2019,Female,Total,Accommodation and Food Services,269499641.4
2019,Female,Total,"Transport, Postal and Warehousing",149725974.6
2019,Female,Total,Information Media and Telecommunications,89994834.5
2019,Female,Total,Financial and Insurance Services,339774849.2
2019,Female,Total,"Rental, Hiring and Real Estate Services",109533509.3
2019,Female,Total,"Professional, Scientific and Technical Services",574162865.4
2019,Female,Total,Administrative and Support Services,199825486.1
2019,Female,Total,Public Administration and Safety,578990156.8
2019,Female,Total,Education and Training,933885909.1
2019,Female,Total,Health Care and Social Assistance,1385685422
2019,Female,Total,Arts and Recreation Services,87636042.7
2019,Female,Total,Other Services,134279482.3
2019,Female,Total,Total,5968902235
2019,Male,New South Wales,"Agriculture, Forestry and Fishing",36390872.3
2019,Male,New South Wales,Mining,70653528.9
2019,Male,New South Wales,Manufacturing,258160688.2
2019,Male,New South Wales,"Electricity, Gas, Water and Waste Services",69893710.7
2019,Male,New South Wales,Construction,359918282.1
2019,Male,New South Wales,Wholesale Trade,124806450.8
2019,Male,New South Wales,Retail Trade,173057557.1
2019,Male,New South Wales,Accommodation and Food Services,107755774.1
2019,Male,New South Wales,"Transport, Postal and Warehousing",227541523
2019,Male,New South Wales,Information Media and Telecommunications,78924063.3
2019,Male,New South Wales,Financial and Insurance Services,255775068.5
2019,Male,New South Wales,"Rental, Hiring and Real Estate Services",51622728.5
2019,Male,New South Wales,"Professional, Scientific and Technical Services",410370402.6
2019,Male,New South Wales,Administrative and Support Services,65814704.5
2019,Male,New South Wales,Public Administration and Safety,238285782.9
2019,Male,New South Wales,Education and Training,152865293.4
2019,Male,New South Wales,Health Care and Social Assistance,189410545.6
2019,Male,New South Wales,Arts and Recreation Services,43918987.8
2019,Male,New South Wales,Other Services,93719156.9
2019,Male,New South Wales,Total,2993843263
2019,Male,Victoria,"Agriculture, Forestry and Fishing",28029000.3
2019,Male,Victoria,Mining,14261414.6
2019,Male,Victoria,Manufacturing,270687983.6
2019,Male,Victoria,"Electricity, Gas, Water and Waste Services",52886944.8
2019,Male,Victoria,Construction,284745643.8
2019,Male,Victoria,Wholesale Trade,93580745.1
2019,Male,Victoria,Retail Trade,149867827.3
2019,Male,Victoria,Accommodation and Food Services,47076664.4
2019,Male,Victoria,"Transport, Postal and Warehousing",165410261.9
2019,Male,Victoria,Information Media and Telecommunications,67686144.5
2019,Male,Victoria,Financial and Insurance Services,130232464.9
2019,Male,Victoria,"Rental, Hiring and Real Estate Services",38911971
2019,Male,Victoria,"Professional, Scientific and Technical Services",394723342.7
2019,Male,Victoria,Administrative and Support Services,62737492.5
2019,Male,Victoria,Public Administration and Safety,175520577.2
2019,Male,Victoria,Education and Training,125971446.2
2019,Male,Victoria,Health Care and Social Assistance,142065816
2019,Male,Victoria,Arts and Recreation Services,36504237.3
2019,Male,Victoria,Other Services,61220099.4
2019,Male,Victoria,Total,2358194812
2019,Male,Queensland,"Agriculture, Forestry and Fishing",19930257.7
2019,Male,Queensland,Mining,128846044.1
2019,Male,Queensland,Manufacturing,172195699.1
2019,Male,Queensland,"Electricity, Gas, Water and Waste Services",45933581.6
2019,Male,Queensland,Construction,251128738.7
2019,Male,Queensland,Wholesale Trade,77075000.2
2019,Male,Queensland,Retail Trade,86133361.7
2019,Male,Queensland,Accommodation and Food Services,52005664.4
2019,Male,Queensland,"Transport, Postal and Warehousing",133117523
2019,Male,Queensland,Information Media and Telecommunications,37281247.3
2019,Male,Queensland,Financial and Insurance Services,45540535.7
2019,Male,Queensland,"Rental, Hiring and Real Estate Services",41130491.2
2019,Male,Queensland,"Professional, Scientific and Technical Services",147610356.4
2019,Male,Queensland,Administrative and Support Services,34132803.6
2019,Male,Queensland,Public Administration and Safety,109814438
2019,Male,Queensland,Education and Training,79887455.9
2019,Male,Queensland,Health Care and Social Assistance,127202958.9
2019,Male,Queensland,Arts and Recreation Services,18823663.2
2019,Male,Queensland,Other Services,72717060.8
2019,Male,Queensland,Total,1684092272
2019,Male,South Australia,"Agriculture, Forestry and Fishing",17769004.9
2019,Male,South Australia,Mining,19305691.9
2019,Male,South Australia,Manufacturing,67815697.7
2019,Male,South Australia,"Electricity, Gas, Water and Waste Services",17936457.7
2019,Male,South Australia,Construction,65251383.2
2019,Male,South Australia,Wholesale Trade,22468651.4
2019,Male,South Australia,Retail Trade,32142438.3
2019,Male,South Australia,Accommodation and Food Services,17956427.5
2019,Male,South Australia,"Transport, Postal and Warehousing",44673143.5
2019,Male,South Australia,Information Media and Telecommunications,12369879.2
2019,Male,South Australia,Financial and Insurance Services,7232029.4
2019,Male,South Australia,"Rental, Hiring and Real Estate Services",2945672.7
2019,Male,South Australia,"Professional, Scientific and Technical Services",60045854.8
2019,Male,South Australia,Administrative and Support Services,8134549.4
2019,Male,South Australia,Public Administration and Safety,44131888
2019,Male,South Australia,Education and Training,27749485.8
2019,Male,South Australia,Health Care and Social Assistance,40143768.1
2019,Male,South Australia,Arts and Recreation Services,5246402.2
2019,Male,South Australia,Other Services,21355877.7
2019,Male,South Australia,Total,529597340.5
2019,Male,Western Australia,"Agriculture, Forestry and Fishing",21150882.9
2019,Male,Western Australia,Mining,256943582.2
2019,Male,Western Australia,Manufacturing,111380609.6
2019,Male,Western Australia,"Electricity, Gas, Water and Waste Services",30748138.3
2019,Male,Western Australia,Construction,152351852.5
2019,Male,Western Australia,Wholesale Trade,60059228.2
2019,Male,Western Australia,Retail Trade,46575706.8
2019,Male,Western Australia,Accommodation and Food Services,35568269.8
2019,Male,Western Australia,"Transport, Postal and Warehousing",83941146.4
2019,Male,Western Australia,Information Media and Telecommunications,9182842.6
2019,Male,Western Australia,Financial and Insurance Services,30512775.7
2019,Male,Western Australia,"Rental, Hiring and Real Estate Services",18792186.9
2019,Male,Western Australia,"Professional, Scientific and Technical Services",139084998
2019,Male,Western Australia,Administrative and Support Services,19588587.5
2019,Male,Western Australia,Public Administration and Safety,68643934.2
2019,Male,Western Australia,Education and Training,40143042.3
2019,Male,Western Australia,Health Care and Social Assistance,63736394.8
2019,Male,Western Australia,Arts and Recreation Services,12727407
2019,Male,Western Australia,Other Services,34123445.5
2019,Male,Western Australia,Total,1207325166
2019,Male,Tasmania,"Agriculture, Forestry and Fishing",9070119.4
2019,Male,Tasmania,Mining,6072617.1
2019,Male,Tasmania,Manufacturing,13935727.1
2019,Male,Tasmania,"Electricity, Gas, Water and Waste Services",5733274.8
2019,Male,Tasmania,Construction,29341279.4
2019,Male,Tasmania,Wholesale Trade,4360034.6
2019,Male,Tasmania,Retail Trade,11085379.4
2019,Male,Tasmania,Accommodation and Food Services,6270717.2
2019,Male,Tasmania,"Transport, Postal and Warehousing",10076657.9
2019,Male,Tasmania,Information Media and Telecommunications,2434189.2
2019,Male,Tasmania,Financial and Insurance Services,3851222.2
2019,Male,Tasmania,"Rental, Hiring and Real Estate Services",572851.9
2019,Male,Tasmania,"Professional, Scientific and Technical Services",10711451.2
2019,Male,Tasmania,Administrative and Support Services,2183466.4
2019,Male,Tasmania,Public Administration and Safety,15023960.8
2019,Male,Tasmania,Education and Training,9729397.5
2019,Male,Tasmania,Health Care and Social Assistance,11032950.2
2019,Male,Tasmania,Arts and Recreation Services,2979347.1
2019,Male,Tasmania,Other Services,4660617.7
2019,Male,Tasmania,Total,165250847.4
2019,Male,Northern Territory,"Agriculture, Forestry and Fishing",1526162.2
2019,Male,Northern Territory,Mining,3368541.5
2019,Male,Northern Territory,Manufacturing,5498587.2
2019,Male,Northern Territory,"Electricity, Gas, Water and Waste Services",13842824.9
2019,Male,Northern Territory,Construction,13732622
2019,Male,Northern Territory,Wholesale Trade,2030324.3
2019,Male,Northern Territory,Retail Trade,3941870
2019,Male,Northern Territory,Accommodation and Food Services,3312505.4
2019,Male,Northern Territory,"Transport, Postal and Warehousing",6702349.1
2019,Male,Northern Territory,Information Media and Telecommunications,502858
2019,Male,Northern Territory,Financial and Insurance Services,484992.2
2019,Male,Northern Territory,"Rental, Hiring and Real Estate Services",567270
2019,Male,Northern Territory,"Professional, Scientific and Technical Services",7010085.5
2019,Male,Northern Territory,Administrative and Support Services,3300855.9
2019,Male,Northern Territory,Public Administration and Safety,14994055.9
2019,Male,Northern Territory,Education and Training,4910070.6
2019,Male,Northern Territory,Health Care and Social Assistance,6460513.9
2019,Male,Northern Territory,Arts and Recreation Services,1817286.7
2019,Male,Northern Territory,Other Services,7034260.2
2019,Male,Northern Territory,Total,100309035.5
2019,Male,Australian Capital Territory,"Agriculture, Forestry and Fishing",0
2019,Male,Australian Capital Territory,Mining,0
2019,Male,Australian Capital Territory,Manufacturing,1921436.8
2019,Male,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",826306.6
2019,Male,Australian Capital Territory,Construction,23660143.1
2019,Male,Australian Capital Territory,Wholesale Trade,2805155.5
2019,Male,Australian Capital Territory,Retail Trade,5356912
2019,Male,Australian Capital Territory,Accommodation and Food Services,3462798.3
2019,Male,Australian Capital Territory,"Transport, Postal and Warehousing",6322234.6
2019,Male,Australian Capital Territory,Information Media and Telecommunications,3872048.3
2019,Male,Australian Capital Territory,Financial and Insurance Services,4708913.1
2019,Male,Australian Capital Territory,"Rental, Hiring and Real Estate Services",2536371.3
2019,Male,Australian Capital Territory,"Professional, Scientific and Technical Services",32026911
2019,Male,Australian Capital Territory,Administrative and Support Services,7005602.1
2019,Male,Australian Capital Territory,Public Administration and Safety,68969342.1
2019,Male,Australian Capital Territory,Education and Training,15332553
2019,Male,Australian Capital Territory,Health Care and Social Assistance,8119854.4
2019,Male,Australian Capital Territory,Arts and Recreation Services,1109327.3
2019,Male,Australian Capital Territory,Other Services,6350384.2
2019,Male,Australian Capital Territory,Total,193716964.7
2019,Male,Total,"Agriculture, Forestry and Fishing",139854751.3
2019,Male,Total,Mining,506140036.4
2019,Male,Total,Manufacturing,897953629.7
2019,Male,Total,"Electricity, Gas, Water and Waste Services",234904527.2
2019,Male,Total,Construction,1176746471
2019,Male,Total,Wholesale Trade,398783562.4
2019,Male,Total,Retail Trade,503973297.6
2019,Male,Total,Accommodation and Food Services,265777986.4
2019,Male,Total,"Transport, Postal and Warehousing",676934687.9
2019,Male,Total,Information Media and Telecommunications,201407650.5
2019,Male,Total,Financial and Insurance Services,486412299.8
2019,Male,Total,"Rental, Hiring and Real Estate Services",154431174.3
2019,Male,Total,"Professional, Scientific and Technical Services",1210884520
2019,Male,Total,Administrative and Support Services,202149310.9
2019,Male,Total,Public Administration and Safety,733952490.8
2019,Male,Total,Education and Training,467439064.4
2019,Male,Total,Health Care and Social Assistance,578692485.9
2019,Male,Total,Arts and Recreation Services,119489462.7
2019,Male,Total,Other Services,299046540.3
2019,Male,Total,Total,9247631878
2019,Total,New South Wales,"Agriculture, Forestry and Fishing",48388516.1
2019,Total,New South Wales,Mining,81556662.6
2019,Total,New South Wales,Manufacturing,326673896.6
2019,Total,New South Wales,"Electricity, Gas, Water and Waste Services",79822860.3
2019,Total,New South Wales,Construction,387749489.3
2019,Total,New South Wales,Wholesale Trade,177146941.1
2019,Total,New South Wales,Retail Trade,318167738
2019,Total,New South Wales,Accommodation and Food Services,203079783.5
2019,Total,New South Wales,"Transport, Postal and Warehousing",282479436
2019,Total,New South Wales,Information Media and Telecommunications,115644812.9
2019,Total,New South Wales,Financial and Insurance Services,415562608.5
2019,Total,New South Wales,"Rental, Hiring and Real Estate Services",86601237.3
2019,Total,New South Wales,"Professional, Scientific and Technical Services",640450112.3
2019,Total,New South Wales,Administrative and Support Services,144164828.2
2019,Total,New South Wales,Public Administration and Safety,409242099.1
2019,Total,New South Wales,Education and Training,461058084.4
2019,Total,New South Wales,Health Care and Social Assistance,638668244.3
2019,Total,New South Wales,Arts and Recreation Services,70168833.9
2019,Total,New South Wales,Other Services,129136867.6
2019,Total,New South Wales,Total,5007737897
2019,Total,Victoria,"Agriculture, Forestry and Fishing",39815206.6
2019,Total,Victoria,Mining,25472560.7
2019,Total,Victoria,Manufacturing,352793844.5
2019,Total,Victoria,"Electricity, Gas, Water and Waste Services",65318151
2019,Total,Victoria,Construction,322580981.7
2019,Total,Victoria,Wholesale Trade,137170548.8
2019,Total,Victoria,Retail Trade,268073944.4
2019,Total,Victoria,Accommodation and Food Services,111861513.1
2019,Total,Victoria,"Transport, Postal and Warehousing",201151147
2019,Total,Victoria,Information Media and Telecommunications,84459226.3
2019,Total,Victoria,Financial and Insurance Services,228150351.6
2019,Total,Victoria,"Rental, Hiring and Real Estate Services",69046248.4
2019,Total,Victoria,"Professional, Scientific and Technical Services",571416452.6
2019,Total,Victoria,Administrative and Support Services,112653420
2019,Total,Victoria,Public Administration and Safety,306692810.2
2019,Total,Victoria,Education and Training,364284393.2
2019,Total,Victoria,Health Care and Social Assistance,479008946.7
2019,Total,Victoria,Arts and Recreation Services,57199610.6
2019,Total,Victoria,Other Services,95457215.6
2019,Total,Victoria,Total,3899066724
2019,Total,Queensland,"Agriculture, Forestry and Fishing",36529135.1
2019,Total,Queensland,Mining,144766810.7
2019,Total,Queensland,Manufacturing,198018190.7
2019,Total,Queensland,"Electricity, Gas, Water and Waste Services",59700824.8
2019,Total,Queensland,Construction,275683101.4
2019,Total,Queensland,Wholesale Trade,105116293.8
2019,Total,Queensland,Retail Trade,167703024.1
2019,Total,Queensland,Accommodation and Food Services,117577549.7
2019,Total,Queensland,"Transport, Postal and Warehousing",168382247.5
2019,Total,Queensland,Information Media and Telecommunications,46375089.8
2019,Total,Queensland,Financial and Insurance Services,81074210
2019,Total,Queensland,"Rental, Hiring and Real Estate Services",65132248.5
2019,Total,Queensland,"Professional, Scientific and Technical Services",214904073.9
2019,Total,Queensland,Administrative and Support Services,67554161.1
2019,Total,Queensland,Public Administration and Safety,212278433.7
2019,Total,Queensland,Education and Training,264268014.5
2019,Total,Queensland,Health Care and Social Assistance,417870279.4
2019,Total,Queensland,Arts and Recreation Services,38038293.1
2019,Total,Queensland,Other Services,106654194.5
2019,Total,Queensland,Total,2794160520
2019,Total,South Australia,"Agriculture, Forestry and Fishing",18500395.1
2019,Total,South Australia,Mining,20108996.4
2019,Total,South Australia,Manufacturing,78581559.4
2019,Total,South Australia,"Electricity, Gas, Water and Waste Services",21093371.7
2019,Total,South Australia,Construction,73829719.9
2019,Total,South Australia,Wholesale Trade,29531882.3
2019,Total,South Australia,Retail Trade,63841628.4
2019,Total,South Australia,Accommodation and Food Services,33214247.8
2019,Total,South Australia,"Transport, Postal and Warehousing",49878026.6
2019,Total,South Australia,Information Media and Telecommunications,15043218
2019,Total,South Australia,Financial and Insurance Services,21348968.5
2019,Total,South Australia,"Rental, Hiring and Real Estate Services",8169219.1
2019,Total,South Australia,"Professional, Scientific and Technical Services",86726732.2
2019,Total,South Australia,Administrative and Support Services,17620365.3
2019,Total,South Australia,Public Administration and Safety,73824284.8
2019,Total,South Australia,Education and Training,92187486.7
2019,Total,South Australia,Health Care and Social Assistance,149586795.3
2019,Total,South Australia,Arts and Recreation Services,6051659.9
2019,Total,South Australia,Other Services,28633057.4
2019,Total,South Australia,Total,888314734.7
2019,Total,Western Australia,"Agriculture, Forestry and Fishing",27537820.4
2019,Total,Western Australia,Mining,304734268.4
2019,Total,Western Australia,Manufacturing,134076723.7
2019,Total,Western Australia,"Electricity, Gas, Water and Waste Services",41123426
2019,Total,Western Australia,Construction,163795966.8
2019,Total,Western Australia,Wholesale Trade,72504176.6
2019,Total,Western Australia,Retail Trade,104920299.4
2019,Total,Western Australia,Accommodation and Food Services,54030334.9
2019,Total,Western Australia,"Transport, Postal and Warehousing",103478067.1
2019,Total,Western Australia,Information Media and Telecommunications,20686979.3
2019,Total,Western Australia,Financial and Insurance Services,55212802.5
2019,Total,Western Australia,"Rental, Hiring and Real Estate Services",33660548
2019,Total,Western Australia,"Professional, Scientific and Technical Services",183718123.6
2019,Total,Western Australia,Administrative and Support Services,36571585.4
2019,Total,Western Australia,Public Administration and Safety,126582095
2019,Total,Western Australia,Education and Training,138250215.8
2019,Total,Western Australia,Health Care and Social Assistance,192364737.7
2019,Total,Western Australia,Arts and Recreation Services,22046473.3
2019,Total,Western Australia,Other Services,48031694.7
2019,Total,Western Australia,Total,1842320246
2019,Total,Tasmania,"Agriculture, Forestry and Fishing",11470234.2
2019,Total,Tasmania,Mining,6461420.6
2019,Total,Tasmania,Manufacturing,16640096.4
2019,Total,Tasmania,"Electricity, Gas, Water and Waste Services",6922970.3
2019,Total,Tasmania,Construction,30054323.6
2019,Total,Tasmania,Wholesale Trade,6394261.3
2019,Total,Tasmania,Retail Trade,18717601.4
2019,Total,Tasmania,Accommodation and Food Services,13668590.4
2019,Total,Tasmania,"Transport, Postal and Warehousing",11547058.9
2019,Total,Tasmania,Information Media and Telecommunications,4847007.8
2019,Total,Tasmania,Financial and Insurance Services,8020115.9
2019,Total,Tasmania,"Rental, Hiring and Real Estate Services",1693028.4
2019,Total,Tasmania,"Professional, Scientific and Technical Services",15891930.8
2019,Total,Tasmania,Administrative and Support Services,3348717.6
2019,Total,Tasmania,Public Administration and Safety,26310743.7
2019,Total,Tasmania,Education and Training,29689905.4
2019,Total,Tasmania,Health Care and Social Assistance,46321543.1
2019,Total,Tasmania,Arts and Recreation Services,5572715.8
2019,Total,Tasmania,Other Services,7491925
2019,Total,Tasmania,Total,272700944.8
2019,Total,Northern Territory,"Agriculture, Forestry and Fishing",1075589.5
2019,Total,Northern Territory,Mining,5460172.9
2019,Total,Northern Territory,Manufacturing,5337628.5
2019,Total,Northern Territory,"Electricity, Gas, Water and Waste Services",13730274
2019,Total,Northern Territory,Construction,14054287.9
2019,Total,Northern Territory,Wholesale Trade,3489178.2
2019,Total,Northern Territory,Retail Trade,8120543.4
2019,Total,Northern Territory,Accommodation and Food Services,6330801.7
2019,Total,Northern Territory,"Transport, Postal and Warehousing",8080230.7
2019,Total,Northern Territory,Information Media and Telecommunications,409591.2
2019,Total,Northern Territory,Financial and Insurance Services,1833876.5
2019,Total,Northern Territory,"Rental, Hiring and Real Estate Services",2213206.9
2019,Total,Northern Territory,"Professional, Scientific and Technical Services",8890279.5
2019,Total,Northern Territory,Administrative and Support Services,5440353.7
2019,Total,Northern Territory,Public Administration and Safety,30579135.6
2019,Total,Northern Territory,Education and Training,17807391.6
2019,Total,Northern Territory,Health Care and Social Assistance,24413712.6
2019,Total,Northern Territory,Arts and Recreation Services,3502341.9
2019,Total,Northern Territory,Other Services,9862080
2019,Total,Northern Territory,Total,168571020.9
2019,Total,Australian Capital Territory,"Agriculture, Forestry and Fishing",0
2019,Total,Australian Capital Territory,Mining,0
2019,Total,Australian Capital Territory,Manufacturing,2506355.2
2019,Total,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",2053352.8
2019,Total,Australian Capital Territory,Construction,24008303.5
2019,Total,Australian Capital Territory,Wholesale Trade,2859278.8
2019,Total,Australian Capital Territory,Retail Trade,11183817
2019,Total,Australian Capital Territory,Accommodation and Food Services,5832909.4
2019,Total,Australian Capital Territory,"Transport, Postal and Warehousing",7625395.9
2019,Total,Australian Capital Territory,Information Media and Telecommunications,6816263.1
2019,Total,Australian Capital Territory,Financial and Insurance Services,5039575
2019,Total,Australian Capital Territory,"Rental, Hiring and Real Estate Services",4881017.9
2019,Total,Australian Capital Territory,"Professional, Scientific and Technical Services",46990310.1
2019,Total,Australian Capital Territory,Administrative and Support Services,11909685.5
2019,Total,Australian Capital Territory,Public Administration and Safety,126551975.6
2019,Total,Australian Capital Territory,Education and Training,33527334.2
2019,Total,Australian Capital Territory,Health Care and Social Assistance,27626249.7
2019,Total,Australian Capital Territory,Arts and Recreation Services,3050804.8
2019,Total,Australian Capital Territory,Other Services,8068790.4
2019,Total,Australian Capital Territory,Total,337334124.9
2019,Total,Total,"Agriculture, Forestry and Fishing",183615281
2019,Total,Total,Mining,578501362.9
2019,Total,Total,Manufacturing,1109428608
2019,Total,Total,"Electricity, Gas, Water and Waste Services",294565896.9
2019,Total,Total,Construction,1298101371
2019,Total,Total,Wholesale Trade,535070582
2019,Total,Total,Retail Trade,956474742.8
2019,Total,Total,Accommodation and Food Services,539667516.2
2019,Total,Total,"Transport, Postal and Warehousing",825894784.1
2019,Total,Total,Information Media and Telecommunications,291806589.7
2019,Total,Total,Financial and Insurance Services,823156862.6
2019,Total,Total,"Rental, Hiring and Real Estate Services",261664691.8
2019,Total,Total,"Professional, Scientific and Technical Services",1780555271
2019,Total,Total,Administrative and Support Services,402854711.9
2019,Total,Total,Public Administration and Safety,1315473049
2019,Total,Total,Education and Training,1402888770
2019,Total,Total,Health Care and Social Assistance,1965275034
2019,Total,Total,Arts and Recreation Services,203217269.5
2019,Total,Total,Other Services,429396318.7
2019,Total,Total,Total,15231546997
2020,Female,New South Wales,"Agriculture, Forestry and Fishing",9116532.2
2020,Female,New South Wales,Mining,5506213
2020,Female,New South Wales,Manufacturing,76056695.5
2020,Female,New South Wales,"Electricity, Gas, Water and Waste Services",25659576.2
2020,Female,New South Wales,Construction,45958493.5
2020,Female,New South Wales,Wholesale Trade,66791775.4
2020,Female,New South Wales,Retail Trade,159797457
2020,Female,New South Wales,Accommodation and Food Services,87606841.4
2020,Female,New South Wales,"Transport, Postal and Warehousing",59390983
2020,Female,New South Wales,Information Media and Telecommunications,51151121.4
2020,Female,New South Wales,Financial and Insurance Services,168934469.5
2020,Female,New South Wales,"Rental, Hiring and Real Estate Services",29080532.4
2020,Female,New South Wales,"Professional, Scientific and Technical Services",212392024.1
2020,Female,New South Wales,Administrative and Support Services,56567581.8
2020,Female,New South Wales,Public Administration and Safety,184804378.3
2020,Female,New South Wales,Education and Training,307863880.1
2020,Female,New South Wales,Health Care and Social Assistance,461755108.7
2020,Female,New South Wales,Arts and Recreation Services,20000665.1
2020,Female,New South Wales,Other Services,40545939.2
2020,Female,New South Wales,Total,2073144218
2020,Female,Victoria,"Agriculture, Forestry and Fishing",10439684.3
2020,Female,Victoria,Mining,0
2020,Female,Victoria,Manufacturing,93113484.2
2020,Female,Victoria,"Electricity, Gas, Water and Waste Services",16587807.3
2020,Female,Victoria,Construction,37805944.2
2020,Female,Victoria,Wholesale Trade,48839497
2020,Female,Victoria,Retail Trade,127120227.3
2020,Female,Victoria,Accommodation and Food Services,45617751.5
2020,Female,Victoria,"Transport, Postal and Warehousing",61060056.8
2020,Female,Victoria,Information Media and Telecommunications,18185571
2020,Female,Victoria,Financial and Insurance Services,100546820.2
2020,Female,Victoria,"Rental, Hiring and Real Estate Services",32920109
2020,Female,Victoria,"Professional, Scientific and Technical Services",141945536.4
2020,Female,Victoria,Administrative and Support Services,28510456
2020,Female,Victoria,Public Administration and Safety,126098183.2
2020,Female,Victoria,Education and Training,245973374.8
2020,Female,Victoria,Health Care and Social Assistance,418776890.6
2020,Female,Victoria,Arts and Recreation Services,17032064.4
2020,Female,Victoria,Other Services,21194511.8
2020,Female,Victoria,Total,1592387250
2020,Female,Queensland,"Agriculture, Forestry and Fishing",10520841.2
2020,Female,Queensland,Mining,18888736.5
2020,Female,Queensland,Manufacturing,40748076.9
2020,Female,Queensland,"Electricity, Gas, Water and Waste Services",11785605.2
2020,Female,Queensland,Construction,30953589.5
2020,Female,Queensland,Wholesale Trade,19748957.1
2020,Female,Queensland,Retail Trade,87143623.6
2020,Female,Queensland,Accommodation and Food Services,46591376.4
2020,Female,Queensland,"Transport, Postal and Warehousing",38635794.9
2020,Female,Queensland,Information Media and Telecommunications,9625823.2
2020,Female,Queensland,Financial and Insurance Services,46913576.2
2020,Female,Queensland,"Rental, Hiring and Real Estate Services",24007879.5
2020,Female,Queensland,"Professional, Scientific and Technical Services",76938924.5
2020,Female,Queensland,Administrative and Support Services,39432449.1
2020,Female,Queensland,Public Administration and Safety,138072250.6
2020,Female,Queensland,Education and Training,186517747
2020,Female,Queensland,Health Care and Social Assistance,338238328.8
2020,Female,Queensland,Arts and Recreation Services,17419177.4
2020,Female,Queensland,Other Services,32091169
2020,Female,Queensland,Total,1210478835
2020,Female,South Australia,"Agriculture, Forestry and Fishing",4325305.5
2020,Female,South Australia,Mining,1997978.8
2020,Female,South Australia,Manufacturing,15502098.2
2020,Female,South Australia,"Electricity, Gas, Water and Waste Services",4100605.1
2020,Female,South Australia,Construction,5439585.5
2020,Female,South Australia,Wholesale Trade,7847787.2
2020,Female,South Australia,Retail Trade,27502520
2020,Female,South Australia,Accommodation and Food Services,15491110.2
2020,Female,South Australia,"Transport, Postal and Warehousing",9341850.2
2020,Female,South Australia,Information Media and Telecommunications,1013537.9
2020,Female,South Australia,Financial and Insurance Services,12252216.7
2020,Female,South Australia,"Rental, Hiring and Real Estate Services",7433151.4
2020,Female,South Australia,"Professional, Scientific and Technical Services",24040915.4
2020,Female,South Australia,Administrative and Support Services,13591119.4
2020,Female,South Australia,Public Administration and Safety,38792475.1
2020,Female,South Australia,Education and Training,60579463.4
2020,Female,South Australia,Health Care and Social Assistance,111699973.1
2020,Female,South Australia,Arts and Recreation Services,6346643
2020,Female,South Australia,Other Services,8772544.6
2020,Female,South Australia,Total,374643704.6
2020,Female,Western Australia,"Agriculture, Forestry and Fishing",7897286.8
2020,Female,Western Australia,Mining,52568400.6
2020,Female,Western Australia,Manufacturing,17800123.2
2020,Female,Western Australia,"Electricity, Gas, Water and Waste Services",11578658.8
2020,Female,Western Australia,Construction,25116310.5
2020,Female,Western Australia,Wholesale Trade,11532302
2020,Female,Western Australia,Retail Trade,42813133
2020,Female,Western Australia,Accommodation and Food Services,29672575.2
2020,Female,Western Australia,"Transport, Postal and Warehousing",14205469
2020,Female,Western Australia,Information Media and Telecommunications,6102417.4
2020,Female,Western Australia,Financial and Insurance Services,15829945.6
2020,Female,Western Australia,"Rental, Hiring and Real Estate Services",11206225.1
2020,Female,Western Australia,"Professional, Scientific and Technical Services",49567959.6
